# timestamp_ns, tran_x, tran_y, tran_z, quat_x, quat_y, quat_z, quat_w, scale, fusion_quality, v3
1608635121094780672,-10.170967,68.036385,2.490746,-0.671544,0.000579,0.005676,0.740943,0.965996,2
1608635121259780864,-10.167638,68.443257,2.544288,-0.671618,0.001513,0.006945,0.740864,0.965996,2
1608635121424781312,-10.177727,68.834056,2.591005,-0.671798,-0.000009,0.005835,0.740711,0.965996,2
1608635121655781888,-10.185922,69.362743,2.665011,-0.672380,-0.001232,0.005321,0.740186,0.965996,2
1608635121919782400,-10.184857,69.912915,2.740862,-0.673273,-0.000602,0.006984,0.739360,0.965996,2
1608635122183783168,-10.198367,70.433842,2.803638,-0.675691,-0.000077,0.007606,0.737146,0.965996,2
1608635122513783808,-10.184343,71.046564,2.882288,-0.679240,0.001817,0.010165,0.733844,0.965996,2
1608635122810784768,-10.193509,71.567624,2.943757,-0.681363,0.001866,0.010388,0.731870,0.965996,2
1608635123107785216,-10.198813,72.105028,2.994291,-0.688861,0.002378,0.010971,0.724806,0.965996,2
1608635123437786112,-10.216303,72.717475,3.039424,-0.701890,0.001645,0.010508,0.712206,0.965996,2
1608635123833787136,-10.218879,73.350851,3.077983,-0.709701,0.002592,0.012079,0.704395,0.965996,2
1608635124262788096,-10.229426,73.953732,3.115464,-0.717585,0.003519,0.013682,0.696328,0.965996,2
1608635124691789312,-10.246085,74.595199,3.146406,-0.724222,0.002615,0.015024,0.689398,0.965996,2
1608635125021789952,-10.257553,75.131073,3.149018,-0.725173,0.001145,0.018299,0.688322,0.965996,2
1608635125318790656,-10.293496,75.712514,3.146062,-0.725533,-0.004237,0.023266,0.687781,0.965996,2
1608635125549791232,-10.338199,76.195433,3.144969,-0.725891,-0.011262,0.031126,0.687012,0.965996,2
1608635125813791744,-10.422420,76.781877,3.142962,-0.725063,-0.022504,0.041755,0.687047,0.965996,2
1608635126077792512,-10.527564,77.380951,3.136941,-0.723558,-0.035427,0.055241,0.687137,0.965996,2
